symbol,gene_id,diseaseid,score,evidencecount,name,parents,therapeuticareas
SLC12A2,ENSG00000064651,EFO_0007990,0.3705299680001316,2,neutrophil percentage of leukocytes,[EFO_0004833],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0007988,0.2802748093323293,1,myeloid white cell count,[EFO_0004308],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0007986,0.27705395256365206,1,reticulocyte count,[EFO_0010700],[EFO_0001444]
SLC12A2,ENSG00000064651,MONDO_0015159,0.3695798546847018,1,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,[MONDO_0019042],[OTAR_0000018]
SLC12A2,ENSG00000064651,EFO_0004339,0.34652813007813493,8,body height,[EFO_0004324],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004338,0.20320780523248894,2,body weight,[EFO_0004324],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0009946,0.2740218374905541,1,low density lipoprotein triglyceride measurement,"[EFO_0004530, EFO_0005278, EFO_0004732]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0010700,0.270871780886395,1,reticulocyte measurement,[EFO_0004503],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004343,0.2734352799359103,1,waist-hip ratio,[EFO_0007861],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004341,0.4242456269017256,4,body fat distribution,[EFO_0005106],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004536,0.34307537032094354,2,total blood protein measurement,[EFO_0004503],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004535,0.3968064543439441,3,serum albumin measurement,[EFO_0004747],[EFO_0001444]
SLC12A2,ENSG00000064651,HP_0002019,0.3695798546847018,1,Constipation,[HP_0011458],[EFO_0000651]
SLC12A2,ENSG00000064651,EFO_0004842,0.3877622690870956,5,eosinophil count,"[EFO_0803540, EFO_0007987]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004838,0.354953617897505,2,calcium measurement,[EFO_0001444],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0005772,0.2648445101401949,2,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC12A2,ENSG00000064651,EFO_0005763,0.32469953897763776,2,pulse pressure measurement,[EFO_0005278],[EFO_0001444]
SLC12A2,ENSG00000064651,MONDO_0019287,0.3695798546847018,1,ectodermal dysplasia syndrome,[MONDO_0021026],"[OTAR_0000018, EFO_0010285]"
SLC12A2,ENSG00000064651,MONDO_0033667,0.5012021966029392,42,Delpire-McNeill syndrome,[EFO_0000508],[OTAR_0000018]
SLC12A2,ENSG00000064651,MONDO_0033665,0.5172844485339017,38,"hearing loss, autosomal dominant 78",[MONDO_0019587],"[MONDO_0002025, OTAR_0000018, EFO_0000618]"
SLC12A2,ENSG00000064651,MONDO_0005180,0.2641053504308255,1,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
SLC12A2,ENSG00000064651,EFO_0004696,0.473777636756874,10,sex hormone-binding globulin measurement,"[EFO_0011008, EFO_0004555]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004614,0.3467142432445357,2,apolipoprotein A 1 measurement,"[EFO_0004872, EFO_0005278, EFO_0004732]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0005091,0.27491239077337154,1,monocyte count,"[EFO_0004308, EFO_0803547]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0007800,0.39647596043772704,5,body fat percentage,[EFO_0005106],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0007789,0.28430302778312755,3,BMI-adjusted waist circumference,[EFO_0004342],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0007788,0.4006288971195275,3,BMI-adjusted waist-hip ratio,[EFO_0004343],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0009270,0.34380727123616406,5,heel bone mineral density,[EFO_0003923],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0009253,0.27871430756524956,2,Immature Reticulocyte Fraction Measurement,[EFO_0009233],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0009188,0.5085204210305672,22,Red cell distribution width,[EFO_0004509],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004612,0.40618404517631984,5,high density lipoprotein cholesterol measurement,"[EFO_0004529, EFO_0004732]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004587,0.4462958567958535,7,lymphocyte count,"[EFO_0006843, EFO_0004308, EFO_0803546]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004314,0.21806468294532674,1,forced expiratory volume,"[EFO_0003892, EFO_0006841]",[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004312,0.37442849690460067,4,vital capacity,[EFO_0003892],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0004308,0.2971741521482696,1,leukocyte count,[EFO_0004586],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0000400,0.2675883454075247,2,diabetes mellitus,"[EFO_0009406, MONDO_0001933]","[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC12A2,ENSG00000064651,EFO_1001176,0.3403830461646103,2,sensorineural hearing loss,[EFO_0004238],"[MONDO_0002025, EFO_0000618]"
SLC12A2,ENSG00000064651,MONDO_0004975,0.2677514610194316,7,Alzheimer disease,"[MONDO_0001627, EFO_0005815]","[MONDO_0002025, EFO_0000618]"
SLC12A2,ENSG00000064651,EFO_0007937,0.2682447511354265,1,blood protein measurement,[EFO_0004747],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0007777,0.29132205815151657,1,base metabolic rate measurement,[EFO_0005115],[EFO_0001444]
SLC12A2,ENSG00000064651,EFO_0009805,0.26427862020185255,1,whole body water mass,[EFO_0004302],[EFO_0001444]
SLC12A2,ENSG00000064651,HP_0001249,0.4919518510136364,4,Intellectual disability,"[HP_0012759, HP_0100543]",[EFO_0000651]
SLC12A2,ENSG00000064651,MONDO_0005301,0.2650293000675372,2,multiple sclerosis,"[MONDO_0002562, EFO_1000870, EFO_0005774, EFO_0020092]","[EFO_0000540, EFO_0000618]"
SLC12A3,ENSG00000070915,HP_0012664,0.4619748183558772,2,Reduced left ventricular ejection fraction,[HP_0011025],[EFO_0000651]
SLC12A3,ENSG00000070915,EFO_1001496,0.25981463784334535,2,Autosomal dominant polycystic kidney disease,"[Orphanet_98056, MONDO_0000426, EFO_0008620]","[OTAR_0000018, EFO_0009690]"
SLC12A3,ENSG00000070915,EFO_0020092,0.23075528408889046,1,neuroinflammatory disorder,"[EFO_0009386, MONDO_0002977]","[EFO_0000540, EFO_0000618]"
SLC12A3,ENSG00000070915,EFO_0000373,0.6058365043672552,133,congestive heart failure,[EFO_0003144],[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0000195,0.3860749979896257,8,metabolic syndrome,[EFO_0000589],[OTAR_0000020]
SLC12A3,ENSG00000070915,EFO_0000508,0.5343915306346895,60,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SLC12A3,ENSG00000070915,HP_0003326,0.3695798546847018,2,Myalgia,[HP_0025142],[EFO_0000651]
SLC12A3,ENSG00000070915,HP_0003124,0.3682965913003799,4,Hypercholesterolemia,[HP_0003119],[EFO_0000651]
SLC12A3,ENSG00000070915,HP_0002900,0.37610442494294205,80,Hypokalemia,[HP_0003111],[EFO_0000651]
SLC12A3,ENSG00000070915,EFO_0003777,0.3733064515527725,6,heart disease,[EFO_0000319],[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0001645,0.36757846925848364,6,coronary artery disease,"[MONDO_0000473, EFO_0003777]",[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0001422,0.4644284179467007,5,cirrhosis of liver,"[EFO_0001421, EFO_0006890]","[EFO_0001379, MONDO_0045024, EFO_0010282]"
SLC12A3,ENSG00000070915,EFO_0000612,0.5963050076068013,30,myocardial infarction,[MONDO_0024643],[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0004255,0.6205375554336953,115,nephrotic syndrome,[MONDO_0002331],[EFO_0009690]
SLC12A3,ENSG00000070915,EFO_0004253,0.26787147867547184,2,nephrolithiasis,"[MONDO_0024647, EFO_0003086]",[EFO_0009690]
SLC12A3,ENSG00000070915,EFO_1001375,0.25870589827929125,1,Myocardial Ischemia,"[MONDO_0005053, EFO_0001645, MONDO_0024643]",[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0000537,0.6186949215623693,930,hypertension,[MONDO_0000473],[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0009373,0.569067134332723,9,edema,[EFO_0000701],[EFO_0010285]
SLC12A3,ENSG00000070915,EFO_0000668,0.5749009981546056,11,preeclampsia,"[EFO_0000508, MONDO_0045048]","[OTAR_0000018, OTAR_0000014, EFO_0000319]"
SLC12A3,ENSG00000070915,EFO_0003763,0.25870589827929125,1,cerebrovascular disorder,"[EFO_0005774, MONDO_0043218]","[EFO_0000618, EFO_0000319]"
SLC12A3,ENSG00000070915,EFO_0003144,0.5852541774732233,19,heart failure,[EFO_0003777],[EFO_0000319]
SLC12A3,ENSG00000070915,MONDO_0015231,0.5211964475360316,39,Bartter syndrome,"[EFO_1000647, MONDO_0015962]","[OTAR_0000018, EFO_0009690]"
SLC12A3,ENSG00000070915,HP_0001324,0.3695798546847018,2,Muscle weakness,[HP_0011804],[EFO_0000651]
SLC12A3,ENSG00000070915,EFO_0000319,0.5905185152815663,20,cardiovascular disease,[],[EFO_0000319]
SLC12A3,ENSG00000070915,MONDO_0002462,0.5511872888339344,6,glomerulonephritis,"[EFO_1002050, EFO_1002049]",[EFO_0009690]
SLC12A3,ENSG00000070915,MONDO_0009904,0.8482270830229837,837,Gitelman syndrome,"[EFO_1000647, MONDO_0015962]","[OTAR_0000018, EFO_0009690]"
SLC12A3,ENSG00000070915,MONDO_0005148,0.5372679763094738,28,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC12A3,ENSG00000070915,MONDO_0001909,0.4619748183558772,2,renal tubular acidosis,"[EFO_1000647, EFO_0009566, EFO_1000014]","[OTAR_0000020, EFO_0009690, EFO_0005803]"
SLC12A3,ENSG00000070915,MONDO_0001134,0.5889991172325839,36,essential hypertension,"[EFO_0000537, MONDO_0005044]",[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0003918,0.3695798546847018,1,obstructive sleep apnea,[EFO_0003877],"[MONDO_0002025, EFO_0000618, OTAR_0000010]"
SLC12A3,ENSG00000070915,EFO_0003914,0.3531438172583071,5,atherosclerosis,"[EFO_0009086, MONDO_0002277]",[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0003913,0.5783838386125503,12,angina pectoris,[HP_0001626],[EFO_0000651]
SLC12A3,ENSG00000070915,EFO_0000401,0.39165108466389326,18,diabetic nephropathy,"[EFO_0000589, EFO_0003884]","[OTAR_0000020, EFO_0009690]"
SLC12A3,ENSG00000070915,EFO_0000400,0.4451630716047333,12,diabetes mellitus,"[EFO_0009406, MONDO_0001933]","[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC12A3,ENSG00000070915,EFO_0004278,0.3233823728491141,2,sudden cardiac arrest,[EFO_0009492],[EFO_0000319]
SLC12A3,ENSG00000070915,EFO_0003884,0.6115690309219273,131,chronic kidney disease,[EFO_0003086],[EFO_0009690]
SLC12A4,ENSG00000124067,HP_0001626,0.3912712868882814,15,Abnormality of the cardiovascular system,[HP_0000118],[EFO_0000651]
SLC12A4,ENSG00000124067,EFO_0020092,0.20848987331076244,1,neuroinflammatory disorder,"[EFO_0009386, MONDO_0002977]","[EFO_0000540, EFO_0000618]"
SLC12A4,ENSG00000124067,MONDO_0002561,0.28806293466293487,2,lysosomal storage disease,[MONDO_0019052],"[OTAR_0000018, OTAR_0000020]"
SLC12A4,ENSG00000124067,Orphanet_79293,0.3326218692162316,1,Familial LCAT deficiency,"[MONDO_0019052, Orphanet_182043, MONDO_0018999]","[OTAR_0000018, OTAR_0000020, EFO_0005803]"
SLC12A4,ENSG00000124067,Orphanet_79292,0.4601269190824538,4,Fish-eye disease,[MONDO_0018999],[OTAR_0000020]
SLC12A4,ENSG00000124067,MONDO_0009515,0.41967845720862806,3,Norum disease,"[MONDO_0018999, MONDO_0001822]","[OTAR_0000018, OTAR_0000020]"
SLC12A4,ENSG00000124067,EFO_0005772,0.30991838429069546,3,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC12A4,ENSG00000124067,MONDO_0005180,0.28806293466293487,2,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
SLC12A4,ENSG00000124067,MONDO_0018999,0.3326218692162316,1,LCAT deficiency,[MONDO_0017773],[OTAR_0000020]
SLC12A4,ENSG00000124067,EFO_0004612,0.27723958360613965,32,high density lipoprotein cholesterol measurement,"[EFO_0004529, EFO_0004732]",[EFO_0001444]
SLC12A4,ENSG00000124067,MONDO_0004975,0.28898688429964664,3,Alzheimer disease,"[MONDO_0001627, EFO_0005815]","[MONDO_0002025, EFO_0000618]"
SLC12A4,ENSG00000124067,MONDO_0005301,0.28806293466293487,2,multiple sclerosis,"[MONDO_0002562, EFO_1000870, EFO_0005774, EFO_0020092]","[EFO_0000540, EFO_0000618]"
SLC12A5,ENSG00000124140,EFO_0005917,0.5851745966453131,31,generalised epilepsy,[MONDO_0015653],"[OTAR_0000018, EFO_0000618]"
SLC12A5,ENSG00000124140,MONDO_0017385,0.6551630088625363,719,malignant migrating partial seizures of infancy,[MONDO_0020070],[EFO_0000618]
SLC12A5,ENSG00000124140,EFO_0008328,0.23338086887776022,1,chronotype measurement,[EFO_0004870],[EFO_0001444]
SLC12A5,ENSG00000124140,EFO_0008579,0.2098302537301092,1,risk-taking behaviour,[GO_0007610],[GO_0008150]
SLC12A5,ENSG00000124140,EFO_0004533,0.23718528630680139,3,alkaline phosphatase measurement,"[EFO_0004512, EFO_0004747, EFO_0004582]",[EFO_0001444]
SLC12A5,ENSG00000124140,EFO_0005772,0.3501793568989099,7,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC12A5,ENSG00000124140,EFO_0007869,0.26326048508865935,2,wellbeing measurement,[EFO_0006848],[EFO_0001444]
SLC12A5,ENSG00000124140,MONDO_0100062,0.5636919948280726,719,developmental and epileptic encephalopathy,"[MONDO_0100022, MONDO_0100038, MONDO_0100500, EFO_0005917]","[OTAR_0000018, EFO_0000618]"
SLC12A6,ENSG00000140199,HP_0000369,0.26609749537298527,1,Low-set ears,[HP_0000377],[EFO_0000651]
SLC12A6,ENSG00000140199,HP_0000316,0.26609749537298527,1,Hypertelorism,[HP_0000478],[EFO_0000651]
SLC12A6,ENSG00000140199,EFO_0000508,0.4696072630268168,73,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SLC12A6,ENSG00000140199,HP_0004209,0.26609749537298527,1,Clinodactyly of the 5th finger,[HP_0040019],[EFO_0000651]
SLC12A6,ENSG00000140199,HP_0001274,0.26646707522767,2,Agenesis of corpus callosum,[HP_0007370],[EFO_0000651]
SLC12A6,ENSG00000140199,EFO_0004584,0.2749422112520721,4,mean platelet volume,"[EFO_0005036, EFO_0006846]",[EFO_0001444]
SLC12A6,ENSG00000140199,EFO_0003100,0.33586743515691103,22,peripheral neuropathy,"[EFO_0009387, EFO_1001902]",[EFO_0000618]
SLC12A6,ENSG00000140199,HP_0001999,0.26609749537298527,1,Abnormal facial shape,[HP_0000271],[EFO_0000651]
SLC12A6,ENSG00000140199,MONDO_0000902,0.7692528798093163,350,agenesis of the corpus callosum with peripheral neuropathy,[EFO_0005772],[EFO_0000618]
SLC12A6,ENSG00000140199,Orphanet_1496,0.663291723170903,351,Corpus callosum agenesis - neuronopathy,"[Orphanet_269573, Orphanet_207012]","[OTAR_0000006, OTAR_0000018]"
SLC12A7,ENSG00000113504,EFO_0009390,0.2378425569056094,1,sum of neutrophil and eosinophil counts,[EFO_0007987],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0009388,0.23753756988701763,1,sum of basophil and neutrophil counts,[EFO_0007987],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004833,0.3683556929101265,5,neutrophil count,"[EFO_0803548, EFO_0007987]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007990,0.2030542330064674,1,neutrophil percentage of leukocytes,[EFO_0004833],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007988,0.29599244034819083,2,myeloid white cell count,[EFO_0004308],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007987,0.23773529928238635,1,granulocyte count,[EFO_0007988],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0010701,0.3156392877438954,2,mean reticulocyte volume,[EFO_0010700],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0010700,0.35223102652643007,3,reticulocyte measurement,[EFO_0004503],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004584,0.47645988563542024,12,mean platelet volume,"[EFO_0005036, EFO_0006846]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004570,0.273006315529046,1,bilirubin measurement,[EFO_0001444],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004541,0.2525114301951163,1,HbA1c measurement,"[EFO_0004468, EFO_0004509, EFO_0004555]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004526,0.4749558242349513,17,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004509,0.38241105211687476,9,hemoglobin measurement,"[EFO_0004747, EFO_0004503]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0009253,0.2895891062715183,1,Immature Reticulocyte Fraction Measurement,[EFO_0009233],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0009188,0.6964496193763694,78,Red cell distribution width,[EFO_0004509],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004309,0.42932055113830875,5,platelet count,"[EFO_0004586, EFO_0005036]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004308,0.35364207305874956,4,leukocyte count,[EFO_0004586],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004305,0.40301324551819373,8,erythrocyte count,"[EFO_0004586, EFO_0004306]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007985,0.307975682101521,2,platelet crit,[EFO_0005036],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007984,0.3586668867600463,5,platelet component distribution width,[EFO_0005036],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007978,0.29219564384668,2,red blood cell density measurement,[EFO_0005047],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0007629,0.25641403042723715,1,hemoglobin A1 measurement,[EFO_0004509],[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004528,0.5433303847711939,24,mean corpuscular hemoglobin concentration,"[EFO_0004509, EFO_0004306]",[EFO_0001444]
SLC12A7,ENSG00000113504,EFO_0004527,0.3828653017300903,4,mean corpuscular hemoglobin,[EFO_0004306],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0007352,0.30111814426250916,1,lymphatic system disease,"[EFO_0005803, MONDO_0044986]","[EFO_0000540, EFO_0005803]"
SLC12A8,ENSG00000221955,EFO_0004735,0.4408870364098441,4,serum alanine aminotransferase measurement,"[EFO_0004582, EFO_0004747]",[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0007986,0.4478957937663924,4,reticulocyte count,[EFO_0010700],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0009924,0.3139267839823521,1,Drugs used in diabetes use measurement,[EFO_0007010],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0010736,0.4220211468804983,3,cortical surface area measurement,[EFO_0004464],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0010701,0.2281150901202154,2,mean reticulocyte volume,[EFO_0010700],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0010700,0.3882067853980454,2,reticulocyte measurement,[EFO_0004503],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0004346,0.3790015579406766,2,neuroimaging measurement,[EFO_0001444],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0004541,0.39388663717750916,2,HbA1c measurement,"[EFO_0004468, EFO_0004509, EFO_0004555]",[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0004840,0.3882975104999644,2,cortical thickness,[EFO_0004464],[EFO_0001444]
SLC12A8,ENSG00000221955,MONDO_0005148,0.46833631358859584,6,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC12A8,ENSG00000221955,EFO_0004526,0.4113926571057866,5,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0004464,0.3888901204333267,2,brain measurement,[EFO_0001444],[EFO_0001444]
SLC12A8,ENSG00000221955,MONDO_0004867,0.302291039085037,1,upper respiratory tract disorder,[EFO_0000684],[OTAR_0000010]
SLC12A8,ENSG00000221955,EFO_0007924,0.38276259088677506,2,tonsillectomy risk measurement,[EFO_0001444],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0007629,0.3139267839823521,1,hemoglobin A1 measurement,[EFO_0004509],[EFO_0001444]
SLC12A8,ENSG00000221955,EFO_0007429,0.30455646812021037,1,peritonsillar abscess,"[MONDO_0044986, MONDO_0020592, EFO_0000771, EFO_0003030]","[EFO_0000540, EFO_0005741, OTAR_0000010]"
SLC12A9,ENSG00000146828,EFO_0007822,0.5903639908188743,13,hair colour measurement,[EFO_0007821],[EFO_0001444]
SLC13A1,ENSG00000081800,EFO_0011011,0.45458916829943485,10,sitting height measurement,[EFO_0004302],[EFO_0001444]
SLC13A1,ENSG00000081800,EFO_0005772,0.3373353059126001,2,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC13A2,ENSG00000007216,NA,NA,NA,NA,NA,NA
SLC13A3,ENSG00000158296,EFO_0020092,0.3574585685951717,1,neuroinflammatory disorder,"[EFO_0009386, MONDO_0002977]","[EFO_0000540, EFO_0000618]"
SLC13A3,ENSG00000158296,MONDO_0002561,0.21005092542662018,1,lysosomal storage disease,[MONDO_0019052],"[OTAR_0000018, OTAR_0000020]"
SLC13A3,ENSG00000158296,EFO_0005208,0.2756258775588658,1,glomerular filtration rate,[EFO_0004742],[EFO_0001444]
SLC13A3,ENSG00000158296,EFO_0005653,0.39196973483895187,2,serum metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC13A3,ENSG00000158296,EFO_0010262,0.5926802642488813,10,"leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate",[EFO_1000017],[OTAR_0000018]
SLC13A3,ENSG00000158296,EFO_0005772,0.42209258604135685,2,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC13A3,ENSG00000158296,MONDO_0005180,0.21097487506333193,2,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
SLC13A3,ENSG00000158296,EFO_0004464,0.2953232146798584,1,brain measurement,[EFO_0001444],[EFO_0001444]
SLC13A3,ENSG00000158296,EFO_0003884,0.28633829508550745,3,chronic kidney disease,[EFO_0003086],[EFO_0009690]
SLC13A3,ENSG00000158296,MONDO_0004975,0.21005092542662018,1,Alzheimer disease,"[MONDO_0001627, EFO_0005815]","[MONDO_0002025, EFO_0000618]"
SLC13A3,ENSG00000158296,MONDO_0005301,0.21005092542662018,1,multiple sclerosis,"[MONDO_0002562, EFO_1000870, EFO_0005774, EFO_0020092]","[EFO_0000540, EFO_0000618]"
SLC13A4,ENSG00000164707,EFO_0011011,0.29136767953941856,1,sitting height measurement,[EFO_0004302],[EFO_0001444]
SLC13A4,ENSG00000164707,EFO_0004526,0.2423950305897043,10,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLC13A4,ENSG00000164707,EFO_0007978,0.27132150043638537,2,red blood cell density measurement,[EFO_0005047],[EFO_0001444]
SLC13A4,ENSG00000164707,EFO_0004527,0.21460560505587678,5,mean corpuscular hemoglobin,[EFO_0004306],[EFO_0001444]
SLC13A5,ENSG00000141485,MONDO_0009185,0.36994943453938645,2,amelocerebrohypohidrotic syndrome,[MONDO_0019287],"[OTAR_0000018, EFO_0010285]"
SLC13A5,ENSG00000141485,EFO_0000508,0.46614996705682404,67,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SLC13A5,ENSG00000141485,EFO_0005664,0.33629605080307756,2,blood metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC13A5,ENSG00000141485,HP_0200134,0.3273174405703324,22,Epileptic encephalopathy,[HP_0001298],[EFO_0000651]
SLC13A5,ENSG00000141485,EFO_0004747,0.2664789765282559,1,protein measurement,[EFO_0001444],[EFO_0001444]
SLC13A5,ENSG00000141485,Orphanet_100031,0.3695798546847018,1,Hypoplastic amelogenesis imperfecta,[Orphanet_164001],[OTAR_0000018]
